ID_Angajat,Manager,Departament,Senioritate,Oras,Data,Ore_Lucrate,Proiecte_Finalizate,Feedback_Clienti,Training_Ore,Scor_Performanta,Risc_Plecare_Scor,Status_Risc
1053,Cristina D.,IT,Junior,Brasov,2023-02-01,254,12,2.3,33,293.0,0.8,Risc Ridicat
1054,Cristina D.,Marketing,Senior,Bucuresti,2023-02-01,229,14,1.6,14,336.5,1.0,Risc Ridicat
1055,George R.,HR,Junior,Brasov,2023-02-01,256,3,1.9,6,196.0,1.0,Risc Ridicat
1056,Elena D.,Vanzari,Mid,Timisoara,2023-02-01,163,5,3.5,13,201.5,0.0,Stabil
1057,Maria I.,Marketing,Mid,Brasov,2023-02-01,162,10,2.7,6,235.0,0.0,Stabil
1058,Cristina D.,Marketing,Senior,Cluj-Napoca,2023-02-01,162,13,4.9,38,359.0,0.0,Potential
1059,Elena D.,IT,Junior,Bucuresti,2023-02-01,192,9,1.1,19,208.0,0.0,Stabil
1060,Andrei P.,HR,Senior,Iasi,2023-02-01,220,12,1.8,20,316.0,1.0,Risc Ridicat
1061,Elena D.,Marketing,Junior,Iasi,2023-02-01,202,9,4.3,14,277.0,0.0,Stabil
1062,George R.,Vanzari,Senior,Cluj-Napoca,2023-02-01,147,13,3.2,21,317.5,0.0,Potential
1063,Cristina D.,HR,Senior,Sibiu,2023-02-01,197,4,4.0,25,268.5,0.0,Stabil
1064,Maria I.,HR,Mid,Bucuresti,2023-02-01,246,11,2.9,22,291.0,0.8,Risc Ridicat
1065,Elena D.,Vanzari,Junior,Brasov,2023-02-01,147,11,2.7,24,237.5,0.0,Stabil
1066,Ion V.,IT,Junior,Brasov,2023-02-01,180,3,4.5,23,210.0,0.0,Stabil
1067,Cristina D.,Vanzari,Mid,Iasi,2023-02-01,222,9,3.7,18,275.0,0.0,Stabil
1068,Mihai O.,Vanzari,Junior,Timisoara,2023-02-01,235,8,4.9,9,295.5,0.0,Stabil
1069,Ana S.,HR,Senior,Iasi,2023-02-01,210,14,4.6,16,387.0,0.0,Potential
1070,Elena D.,HR,Junior,Constanta,2023-02-01,168,8,4.9,2,262.0,0.0,Stabil
1071,Ion V.,Vanzari,Mid,Timisoara,2023-02-01,218,6,2.3,23,215.0,0.8,Risc Ridicat
1072,Mihai O.,IT,Mid,Iasi,2023-02-01,143,9,2.6,0,213.5,0.0,Stabil
1073,Ion V.,HR,Junior,Brasov,2023-02-01,248,11,2.2,5,278.0,1.0,Risc Ridicat
1074,Ion V.,Marketing,Mid,Brasov,2023-02-01,208,12,3.1,25,286.0,0.0,Stabil
1075,Maria I.,Marketing,Senior,Iasi,2023-02-01,241,5,2.8,17,276.5,1.0,Risc Ridicat
1076,Ion V.,HR,Mid,Bucuresti,2023-02-01,237,8,4.2,25,282.5,0.0,Stabil
1077,Ana S.,Vanzari,Mid,Constanta,2023-02-01,218,7,2.8,28,235.0,0.8,Risc Ridicat
1078,Maria I.,Marketing,Mid,Timisoara,2023-02-01,233,5,1.4,1,194.5,1.0,Risc Ridicat
1079,Elena D.,Marketing,Mid,Timisoara,2023-02-01,249,8,3.7,25,278.5,0.0,Stabil
1080,Ion V.,Marketing,Junior,Iasi,2023-02-01,221,9,1.7,24,234.5,0.8,Risc Ridicat
1081,Elena D.,Vanzari,Junior,Constanta,2023-02-01,158,3,2.3,37,155.0,0.0,Stabil
1082,Ana S.,IT,Junior,Constanta,2023-02-01,218,6,2.9,7,227.0,1.0,Risc Ridicat
1083,George R.,Marketing,Mid,Sibiu,2023-02-01,169,9,4.6,17,266.5,0.0,Stabil
1084,Ion V.,Vanzari,Mid,Constanta,2023-02-01,259,1,4.2,39,223.5,0.0,Stabil
1085,George R.,Vanzari,Junior,Cluj-Napoca,2023-02-01,232,9,1.2,0,230.0,1.0,Risc Ridicat
1086,Maria I.,IT,Mid,Sibiu,2023-02-01,221,6,4.7,1,264.5,0.0,Stabil
1087,Cristina D.,Vanzari,Mid,Sibiu,2023-02-01,160,12,4.8,9,296.0,0.0,Stabil
1088,Cristina D.,Vanzari,Junior,Timisoara,2023-02-01,230,10,4.0,20,295.0,0.0,Stabil
1089,Ana S.,Marketing,Mid,Timisoara,2023-02-01,248,6,2.4,35,232.0,0.8,Risc Ridicat
1090,Elena D.,IT,Senior,Timisoara,2023-02-01,144,4,3.5,1,232.0,0.0,Stabil
1091,Cristina D.,HR,Mid,Brasov,2023-02-01,258,3,4.7,7,253.0,0.0,Stabil
1092,Maria I.,HR,Junior,Iasi,2023-02-01,242,10,3.8,31,297.0,0.0,Stabil
1093,Ana S.,IT,Junior,Iasi,2023-02-01,185,5,1.6,29,174.5,0.0,Stabil
1094,Mihai O.,Vanzari,Mid,Timisoara,2023-02-01,216,5,2.8,23,214.0,0.8,Risc Ridicat
1095,Elena D.,IT,Mid,Cluj-Napoca,2023-02-01,169,1,1.4,18,122.5,0.0,Stabil
1096,Andrei P.,IT,Junior,Constanta,2023-02-01,224,8,2.5,14,242.0,1.0,Risc Ridicat
1097,Mihai O.,IT,Senior,Iasi,2023-02-01,153,2,2.5,6,196.5,0.0,Stabil
1098,Andrei P.,IT,Senior,Brasov,2023-02-01,182,5,3.6,7,263.0,0.0,Stabil
1099,Mihai O.,IT,Junior,Iasi,2023-02-01,163,12,1.7,18,235.5,0.0,Stabil
1100,Cristina D.,Marketing,Junior,Iasi,2023-02-01,178,8,4.0,12,249.0,0.0,Stabil
1101,Mihai O.,Vanzari,Junior,Brasov,2023-02-01,216,5,4.2,1,242.0,0.0,Stabil
1102,Ana S.,Marketing,Mid,Constanta,2023-02-01,156,14,3.6,30,290.0,0.0,Stabil
1103,Maria I.,Marketing,Senior,Timisoara,2023-02-01,171,4,3.4,30,243.5,0.0,Stabil
1104,Ana S.,Vanzari,Junior,Sibiu,2023-02-01,231,7,2.1,30,227.5,0.8,Risc Ridicat
1105,Cristina D.,HR,Junior,Cluj-Napoca,2023-02-01,166,2,2.5,3,153.0,0.0,Stabil
1106,George R.,Marketing,Mid,Brasov,2023-02-01,150,4,4.7,17,209.0,0.0,Stabil
1107,Maria I.,IT,Mid,Sibiu,2023-02-01,228,13,2.3,8,290.0,1.0,Risc Ridicat
1108,Ion V.,HR,Senior,Bucuresti,2023-02-01,176,2,4.1,29,240.0,0.0,Stabil
1109,George R.,Marketing,Junior,Iasi,2023-02-01,207,10,4.2,12,287.5,0.0,Stabil
1110,Elena D.,Marketing,Junior,Constanta,2023-02-01,170,6,4.4,35,233.0,0.0,Stabil
1111,Ion V.,IT,Junior,Bucuresti,2023-02-01,146,12,3.4,32,261.0,0.0,Stabil
1112,Cristina D.,IT,Mid,Iasi,2023-02-01,196,7,2.4,32,216.0,0.0,Stabil
1113,Elena D.,Vanzari,Mid,Sibiu,2023-02-01,160,8,3.2,36,224.0,0.0,Stabil
1114,George R.,Marketing,Senior,Constanta,2023-02-01,232,13,1.5,25,326.0,0.8,Risc Ridicat
1115,Ion V.,Marketing,Senior,Sibiu,2023-02-01,210,14,3.0,28,355.0,0.0,Potential
1116,Elena D.,HR,Junior,Brasov,2023-02-01,142,3,4.6,19,193.0,0.0,Stabil
1117,George R.,IT,Mid,Brasov,2023-02-01,256,7,1.3,10,224.0,1.0,Risc Ridicat
1118,Cristina D.,Marketing,Senior,Iasi,2023-02-01,220,7,3.5,27,300.0,0.0,Stabil
1119,Mihai O.,Marketing,Mid,Timisoara,2023-02-01,159,9,2.3,34,215.5,0.0,Stabil
1120,Maria I.,HR,Junior,Iasi,2023-02-01,225,12,1.7,21,266.5,0.8,Risc Ridicat
1121,Cristina D.,IT,Mid,Timisoara,2023-02-01,244,7,1.5,24,222.0,0.8,Risc Ridicat
1122,George R.,Marketing,Senior,Cluj-Napoca,2023-02-01,251,2,3.3,34,261.5,0.0,Stabil
1123,Ana S.,Vanzari,Junior,Sibiu,2023-02-01,255,8,4.9,31,305.5,0.0,Potential
1124,Ana S.,Vanzari,Mid,Constanta,2023-02-01,208,5,2.4,16,202.0,1.0,Risc Ridicat
1125,Maria I.,Marketing,Junior,Iasi,2023-02-01,253,11,1.6,30,268.5,0.8,Risc Ridicat
1126,Elena D.,Marketing,Junior,Constanta,2023-02-01,203,8,3.6,11,253.5,0.0,Stabil
1127,Ion V.,IT,Senior,Brasov,2023-02-01,193,11,2.5,35,306.5,0.0,Potential
1128,Mihai O.,Vanzari,Junior,Sibiu,2023-02-01,257,10,3.7,27,302.5,0.0,Potential
1129,Ana S.,IT,Senior,Constanta,2023-02-01,217,13,1.8,15,324.5,1.0,Risc Ridicat
1130,Elena D.,Vanzari,Mid,Sibiu,2023-02-01,183,2,4.7,4,205.5,0.0,Stabil
1131,Ana S.,Vanzari,Mid,Constanta,2023-02-01,257,9,1.4,31,246.5,0.8,Risc Ridicat
1132,Andrei P.,IT,Senior,Sibiu,2023-02-01,222,1,1.9,33,209.0,0.8,Risc Ridicat
1133,Maria I.,Marketing,Junior,Timisoara,2023-02-01,226,8,3.2,22,257.0,0.0,Stabil
1134,Mihai O.,IT,Junior,Sibiu,2023-02-01,177,9,4.0,32,258.5,0.0,Stabil
1135,George R.,IT,Junior,Cluj-Napoca,2023-02-01,178,5,1.3,3,165.0,0.0,Stabil
1136,Ion V.,IT,Senior,Iasi,2023-02-01,190,2,4.2,22,249.0,0.0,Stabil
1137,Elena D.,IT,Mid,Constanta,2023-02-01,231,2,2.6,1,187.5,1.0,Risc Ridicat
1138,Maria I.,Marketing,Mid,Constanta,2023-02-01,243,12,3.9,23,319.5,0.0,Potential
1139,Maria I.,Marketing,Mid,Brasov,2023-02-01,216,10,3.8,16,284.0,0.0,Stabil
1140,Elena D.,HR,Mid,Brasov,2023-02-01,156,9,2.2,31,212.0,0.0,Stabil
1141,George R.,IT,Junior,Iasi,2023-02-01,157,14,2.5,2,268.5,0.0,Stabil
1142,Ion V.,IT,Mid,Iasi,2023-02-01,239,8,4.0,13,279.5,0.0,Stabil
1143,Mihai O.,HR,Junior,Sibiu,2023-02-01,220,10,3.4,32,278.0,0.0,Stabil
1144,Elena D.,Marketing,Mid,Cluj-Napoca,2023-02-01,234,1,2.2,39,171.0,0.8,Risc Ridicat
1145,Mihai O.,Marketing,Mid,Constanta,2023-02-01,197,11,2.3,4,254.5,0.0,Stabil
1146,Ana S.,HR,Junior,Cluj-Napoca,2023-02-01,142,12,1.6,32,223.0,0.0,Stabil
1147,Cristina D.,Vanzari,Senior,Timisoara,2023-02-01,259,10,2.2,4,323.5,1.0,Risc Ridicat
1148,Andrei P.,IT,Mid,Sibiu,2023-02-01,250,6,4.2,18,269.0,0.0,Stabil
1149,Ana S.,Vanzari,Junior,Constanta,2023-02-01,242,11,2.8,15,287.0,1.0,Risc Ridicat
1150,Elena D.,Marketing,Senior,Iasi,2023-02-01,234,7,2.4,30,285.0,0.8,Risc Ridicat
1151,Maria I.,Vanzari,Junior,Bucuresti,2023-02-01,161,10,3.1,2,242.5,0.0,Stabil
1152,Cristina D.,Vanzari,Junior,Constanta,2023-02-01,231,6,1.6,10,207.5,1.0,Risc Ridicat
1153,Maria I.,Marketing,Senior,Cluj-Napoca,2023-02-01,238,14,3.2,0,373.0,0.0,Potential
1154,Mihai O.,IT,Mid,Brasov,2023-02-01,151,5,2.2,5,169.5,0.0,Stabil
1155,Mihai O.,Vanzari,Mid,Sibiu,2023-02-01,142,12,3.0,11,251.0,0.0,Stabil
1156,Mihai O.,IT,Junior,Sibiu,2023-02-01,247,13,1.2,35,277.5,0.8,Risc Ridicat
1157,Maria I.,Marketing,Mid,Cluj-Napoca,2023-02-01,222,14,3.6,37,323.0,0.0,Potential
1158,Ana S.,IT,Junior,Bucuresti,2023-02-01,142,10,4.5,24,261.0,0.0,Stabil
1159,Ana S.,Vanzari,Junior,Brasov,2023-02-01,222,10,3.1,16,273.0,0.0,Stabil
1160,Mihai O.,Marketing,Junior,Bucuresti,2023-02-01,227,5,3.8,7,239.5,0.0,Stabil
1161,Mihai O.,Marketing,Junior,Brasov,2023-02-01,250,9,1.2,26,239.0,0.8,Risc Ridicat
1162,Cristina D.,Vanzari,Junior,Brasov,2023-02-01,238,8,2.0,38,239.0,0.8,Risc Ridicat
1163,Cristina D.,IT,Senior,Timisoara,2023-02-01,197,12,2.8,17,324.5,0.0,Potential
1164,George R.,HR,Mid,Sibiu,2023-02-01,191,14,1.3,12,261.5,0.0,Stabil
1165,Mihai O.,HR,Senior,Brasov,2023-02-01,217,12,1.4,24,306.5,0.8,Risc Ridicat
1166,Elena D.,IT,Junior,Sibiu,2023-02-01,165,6,2.6,26,194.5,0.0,Stabil
1167,Maria I.,HR,Junior,Iasi,2023-02-01,177,12,4.0,25,288.5,0.0,Stabil
1168,Ana S.,HR,Junior,Bucuresti,2023-02-01,173,1,4.5,6,186.5,0.0,Stabil
1169,George R.,HR,Junior,Iasi,2023-02-01,155,3,1.7,32,141.5,0.0,Stabil
1170,Ion V.,Vanzari,Senior,Sibiu,2023-02-01,173,1,3.8,2,222.5,0.0,Stabil
1171,Cristina D.,HR,Junior,Cluj-Napoca,2023-02-01,144,3,1.2,10,126.0,0.0,Stabil
1172,George R.,HR,Junior,Bucuresti,2023-02-01,256,4,4.6,16,260.0,0.0,Stabil
1173,Andrei P.,IT,Mid,Brasov,2023-02-01,220,12,2.9,23,288.0,0.8,Risc Ridicat
1174,Cristina D.,HR,Senior,Constanta,2023-02-01,213,1,3.7,39,240.5,0.0,Stabil
1175,Mihai O.,HR,Junior,Constanta,2023-02-01,179,13,3.6,32,291.5,0.0,Stabil
1176,Andrei P.,Marketing,Mid,Cluj-Napoca,2023-02-01,194,1,1.2,28,131.0,0.0,Stabil
1177,Mihai O.,Vanzari,Junior,Sibiu,2023-02-01,146,4,1.3,16,139.0,0.0,Stabil
1178,Ana S.,IT,Mid,Brasov,2023-02-01,255,10,2.7,21,281.5,0.8,Risc Ridicat
1179,Ion V.,HR,Junior,Iasi,2023-02-01,141,5,3.5,24,190.5,0.0,Stabil
1180,Mihai O.,HR,Mid,Iasi,2023-02-01,242,14,2.2,11,305.0,1.0,Risc Ridicat
1181,Andrei P.,HR,Junior,Cluj-Napoca,2023-02-01,161,5,3.7,1,204.5,0.0,Stabil
1182,George R.,Vanzari,Mid,Brasov,2023-02-01,219,4,2.0,11,189.5,1.0,Risc Ridicat
1183,Maria I.,Vanzari,Senior,Brasov,2023-02-01,159,7,3.8,28,275.5,0.0,Stabil
1184,Mihai O.,Marketing,Senior,Brasov,2023-02-01,149,8,2.9,9,262.5,0.0,Stabil
1185,Maria I.,Vanzari,Mid,Sibiu,2023-02-01,254,3,2.8,10,213.0,1.0,Risc Ridicat
1186,Ana S.,IT,Junior,Timisoara,2023-02-01,172,6,2.2,35,190.0,0.0,Stabil
1187,Andrei P.,IT,Mid,Iasi,2023-02-01,232,10,2.0,4,256.0,1.0,Risc Ridicat
1188,Andrei P.,HR,Junior,Constanta,2023-02-01,229,9,3.5,31,274.5,0.0,Stabil
1189,Ion V.,IT,Mid,Brasov,2023-02-01,155,5,1.6,21,159.5,0.0,Stabil
1190,Cristina D.,Marketing,Senior,Cluj-Napoca,2023-02-01,222,2,4.5,9,271.0,0.0,Stabil
1191,Maria I.,HR,Mid,Constanta,2023-02-01,144,4,2.0,8,152.0,0.0,Stabil
1192,Ion V.,Vanzari,Mid,Brasov,2023-02-01,215,9,3.5,28,267.5,0.0,Stabil
1193,Cristina D.,Vanzari,Junior,Bucuresti,2023-02-01,204,10,3.3,39,268.0,0.0,Stabil
1194,Cristina D.,IT,Junior,Constanta,2023-02-01,143,3,3.4,7,169.5,0.0,Stabil
1195,Mihai O.,IT,Mid,Brasov,2023-02-01,229,8,4.1,18,276.5,0.0,Stabil
1196,Mihai O.,Marketing,Mid,Timisoara,2023-02-01,254,1,4.3,13,223.0,0.0,Stabil
1197,Mihai O.,IT,Junior,Constanta,2023-02-01,153,13,3.3,25,272.5,0.0,Stabil
1198,Mihai O.,HR,Mid,Timisoara,2023-02-01,180,10,2.3,20,236.0,0.0,Stabil
1199,Cristina D.,IT,Junior,Bucuresti,2023-02-01,258,7,3.4,39,267.0,0.0,Stabil
1000,Cristina D.,Marketing,Junior,Iasi,2023-03-01,150,13,4.1,22,287.0,0.0,Stabil
1001,Ion V.,Vanzari,Junior,Cluj-Napoca,2023-03-01,202,10,1.9,28,239.0,0.8,Risc Ridicat
1002,Elena D.,IT,Senior,Constanta,2023-03-01,181,12,2.3,5,306.5,0.0,Potential
1003,Ion V.,Vanzari,Mid,Sibiu,2023-03-01,208,1,2.1,21,156.0,0.8,Risc Ridicat
1004,Cristina D.,Marketing,Mid,Iasi,2023-03-01,248,7,2.9,11,252.0,1.0,Risc Ridicat
1005,Ana S.,Vanzari,Mid,Cluj-Napoca,2023-03-01,174,5,4.8,32,233.0,0.0,Stabil
1006,Maria I.,Marketing,Mid,Sibiu,2023-03-01,163,2,1.7,29,135.5,0.0,Stabil
1007,Cristina D.,Marketing,Senior,Bucuresti,2023-03-01,150,13,1.3,34,281.0,0.0,Stabil
1008,Mihai O.,HR,Mid,Brasov,2023-03-01,238,11,4.9,15,327.0,0.0,Potential
1009,Ana S.,Vanzari,Junior,Bucuresti,2023-03-01,156,1,1.1,14,110.0,0.0,Stabil
1010,Ion V.,Marketing,Junior,Sibiu,2023-03-01,141,2,3.4,30,158.5,0.0,Stabil
1011,George R.,Vanzari,Senior,Brasov,2023-03-01,236,8,1.2,19,272.0,1.0,Risc Ridicat
1012,Ion V.,HR,Junior,Brasov,2023-03-01,181,2,3.0,16,170.5,0.0,Stabil
1013,Andrei P.,Marketing,Junior,Bucuresti,2023-03-01,160,14,1.7,21,254.0,0.0,Stabil
1014,Mihai O.,IT,Mid,Constanta,2023-03-01,251,3,3.5,26,225.5,0.0,Stabil
1015,Maria I.,Marketing,Mid,Sibiu,2023-03-01,152,6,4.0,18,216.0,0.0,Stabil
1016,Maria I.,HR,Mid,Brasov,2023-03-01,250,7,1.2,14,219.0,1.0,Risc Ridicat
1017,Maria I.,Marketing,Mid,Sibiu,2023-03-01,210,14,1.1,29,267.0,0.8,Risc Ridicat
1018,Maria I.,Marketing,Mid,Bucuresti,2023-03-01,251,7,3.6,0,267.5,0.0,Stabil
1019,Ion V.,IT,Junior,Cluj-Napoca,2023-03-01,152,2,4.5,27,186.0,0.0,Stabil
1020,Andrei P.,Marketing,Senior,Iasi,2023-03-01,237,11,4.4,1,366.5,0.0,Potential
1021,Ion V.,Vanzari,Junior,Timisoara,2023-03-01,173,1,4.7,34,190.5,0.0,Stabil
1022,Ion V.,HR,Mid,Bucuresti,2023-03-01,174,10,2.6,27,239.0,0.0,Stabil
1023,Andrei P.,Vanzari,Senior,Iasi,2023-03-01,237,13,3.4,3,366.5,0.0,Potential
1024,Cristina D.,Vanzari,Senior,Sibiu,2023-03-01,150,6,3.9,3,263.0,0.0,Stabil
1025,Maria I.,IT,Mid,Iasi,2023-03-01,167,3,2.0,0,153.5,0.0,Stabil
1026,Ana S.,Marketing,Senior,Iasi,2023-03-01,191,10,3.3,10,311.5,0.0,Potential
1027,Mihai O.,Marketing,Mid,Timisoara,2023-03-01,226,6,3.7,36,247.0,0.0,Stabil
1028,George R.,Marketing,Mid,Brasov,2023-03-01,222,12,1.1,11,253.0,1.0,Risc Ridicat
1029,Ion V.,Marketing,Mid,Bucuresti,2023-03-01,201,3,4.1,30,212.5,0.0,Stabil
1030,Mihai O.,Vanzari,Junior,Cluj-Napoca,2023-03-01,222,1,2.6,5,173.0,1.0,Risc Ridicat
1031,Maria I.,IT,Mid,Iasi,2023-03-01,181,11,1.3,29,226.5,0.0,Stabil
1032,George R.,IT,Mid,Constanta,2023-03-01,240,8,3.8,23,276.0,0.0,Stabil
1033,Andrei P.,Marketing,Mid,Timisoara,2023-03-01,213,11,3.0,3,276.5,0.0,Stabil
1034,George R.,Vanzari,Junior,Brasov,2023-03-01,222,4,3.4,10,219.0,0.0,Stabil
1035,Maria I.,Marketing,Senior,Iasi,2023-03-01,150,9,3.5,4,285.0,0.0,Stabil
1036,Cristina D.,Vanzari,Junior,Bucuresti,2023-03-01,229,6,1.6,16,206.5,1.0,Risc Ridicat
1037,Maria I.,HR,Junior,Cluj-Napoca,2023-03-01,233,4,1.4,19,184.5,1.0,Risc Ridicat
1038,Mihai O.,IT,Mid,Cluj-Napoca,2023-03-01,175,5,2.5,3,187.5,0.0,Stabil
1039,Mihai O.,IT,Mid,Bucuresti,2023-03-01,141,3,3.3,6,166.5,0.0,Stabil
1040,Cristina D.,HR,Senior,Constanta,2023-03-01,170,3,3.0,32,225.0,0.0,Stabil
1041,Elena D.,HR,Junior,Brasov,2023-03-01,237,4,1.6,37,190.5,0.8,Risc Ridicat
1042,Andrei P.,IT,Senior,Iasi,2023-03-01,209,5,1.4,27,232.5,0.8,Risc Ridicat
1043,Andrei P.,IT,Junior,Iasi,2023-03-01,216,13,1.7,11,272.0,1.0,Risc Ridicat
1044,Ana S.,HR,Senior,Brasov,2023-03-01,190,7,4.1,12,297.0,0.0,Stabil
1045,Andrei P.,IT,Senior,Timisoara,2023-03-01,195,13,2.9,3,335.5,0.0,Potential
1046,George R.,IT,Senior,Brasov,2023-03-01,246,2,3.6,34,265.0,0.0,Stabil
1047,Cristina D.,Vanzari,Junior,Bucuresti,2023-03-01,202,6,4.4,3,249.0,0.0,Stabil
1048,Andrei P.,IT,Senior,Constanta,2023-03-01,228,4,4.9,22,302.0,0.0,Potential
1049,Cristina D.,Vanzari,Mid,Constanta,2023-03-01,220,13,2.1,15,282.0,1.0,Risc Ridicat
1050,Andrei P.,Vanzari,Mid,Cluj-Napoca,2023-03-01,141,4,2.9,24,168.5,0.0,Stabil
1051,Mihai O.,Marketing,Junior,Brasov,2023-03-01,258,4,4.8,20,265.0,0.0,Stabil
1052,Ana S.,HR,Senior,Timisoara,2023-03-01,144,2,1.2,7,166.0,0.0,Stabil
1053,Cristina D.,IT,Junior,Brasov,2023-03-01,168,8,2.8,26,220.0,0.0,Stabil
1054,Cristina D.,Marketing,Senior,Bucuresti,2023-03-01,179,13,3.6,2,341.5,0.0,Potential
1055,George R.,HR,Junior,Brasov,2023-03-01,231,3,1.1,27,167.5,0.8,Risc Ridicat
1056,Elena D.,Vanzari,Mid,Timisoara,2023-03-01,201,3,4.5,12,220.5,0.0,Stabil
1057,Maria I.,Marketing,Mid,Brasov,2023-03-01,155,9,1.4,27,195.5,0.0,Stabil
1058,Cristina D.,Marketing,Senior,Cluj-Napoca,2023-03-01,240,12,1.6,2,322.0,1.0,Risc Ridicat
1059,Elena D.,IT,Junior,Bucuresti,2023-03-01,228,6,3.1,31,236.0,0.0,Stabil
1060,Andrei P.,HR,Senior,Iasi,2023-03-01,166,10,2.7,10,287.0,0.0,Stabil
1061,Elena D.,Marketing,Junior,Iasi,2023-03-01,232,10,4.4,2,304.0,0.0,Potential
1062,George R.,Vanzari,Senior,Cluj-Napoca,2023-03-01,245,13,1.2,2,326.5,1.0,Risc Ridicat
1063,Cristina D.,HR,Senior,Sibiu,2023-03-01,244,12,3.1,20,354.0,0.0,Potential
1064,Maria I.,HR,Mid,Bucuresti,2023-03-01,198,3,2.8,4,185.0,0.0,Stabil
1065,Elena D.,Vanzari,Junior,Brasov,2023-03-01,236,3,1.7,15,182.0,1.0,Risc Ridicat
1066,Ion V.,IT,Junior,Brasov,2023-03-01,144,8,1.5,27,182.0,0.0,Stabil
1067,Cristina D.,Vanzari,Mid,Iasi,2023-03-01,144,2,4.3,1,178.0,0.0,Stabil
1068,Mihai O.,Vanzari,Junior,Timisoara,2023-03-01,210,6,1.0,7,185.0,1.0,Risc Ridicat
1069,Ana S.,HR,Senior,Iasi,2023-03-01,225,9,4.7,16,346.5,0.0,Potential
1070,Elena D.,HR,Junior,Constanta,2023-03-01,163,13,1.1,23,233.5,0.0,Stabil
1071,Ion V.,Vanzari,Mid,Timisoara,2023-03-01,178,11,2.4,22,247.0,0.0,Stabil
1072,Mihai O.,IT,Mid,Iasi,2023-03-01,145,4,2.9,11,170.5,0.0,Stabil
1073,Ion V.,HR,Junior,Brasov,2023-03-01,209,8,4.1,32,266.5,0.0,Stabil
1074,Ion V.,Marketing,Mid,Brasov,2023-03-01,246,13,4.1,17,335.0,0.0,Potential
1075,Maria I.,Marketing,Senior,Iasi,2023-03-01,163,9,1.9,26,259.5,0.0,Stabil
1076,Ion V.,HR,Mid,Bucuresti,2023-03-01,176,14,1.5,4,258.0,0.0,Stabil
1077,Ana S.,Vanzari,Mid,Constanta,2023-03-01,162,5,1.0,2,151.0,0.0,Stabil
1078,Maria I.,Marketing,Mid,Timisoara,2023-03-01,157,1,3.7,19,162.5,0.0,Stabil
1079,Elena D.,Marketing,Mid,Timisoara,2023-03-01,145,4,3.0,38,172.5,0.0,Stabil
1080,Ion V.,Marketing,Junior,Iasi,2023-03-01,204,12,1.3,31,248.0,0.8,Risc Ridicat
1081,Elena D.,Vanzari,Junior,Constanta,2023-03-01,207,5,3.5,33,223.5,0.0,Stabil
1082,Ana S.,IT,Junior,Constanta,2023-03-01,173,1,4.2,32,180.5,0.0,Stabil
1083,George R.,Marketing,Mid,Sibiu,2023-03-01,258,10,4.2,27,313.0,0.0,Potential
1084,Ion V.,Vanzari,Mid,Constanta,2023-03-01,251,1,3.0,13,195.5,0.0,Stabil
1085,George R.,Vanzari,Junior,Cluj-Napoca,2023-03-01,147,10,2.7,39,227.5,0.0,Stabil
1086,Maria I.,IT,Mid,Sibiu,2023-03-01,140,6,3.2,21,194.0,0.0,Stabil
1087,Cristina D.,Vanzari,Mid,Sibiu,2023-03-01,177,10,1.6,38,220.5,0.0,Stabil
1088,Cristina D.,Vanzari,Junior,Timisoara,2023-03-01,189,10,4.5,0,284.5,0.0,Stabil
1089,Ana S.,Marketing,Mid,Timisoara,2023-03-01,206,6,3.9,1,241.0,0.0,Stabil
1090,Elena D.,IT,Senior,Timisoara,2023-03-01,211,8,3.7,11,309.5,0.0,Potential
1091,Cristina D.,HR,Mid,Brasov,2023-03-01,172,11,2.7,8,250.0,0.0,Stabil
1092,Maria I.,HR,Junior,Iasi,2023-03-01,205,7,2.6,5,224.5,1.0,Risc Ridicat
1093,Ana S.,IT,Junior,Iasi,2023-03-01,252,5,2.8,5,232.0,1.0,Risc Ridicat
1094,Mihai O.,Vanzari,Mid,Timisoara,2023-03-01,158,10,4.9,4,277.0,0.0,Stabil
1095,Elena D.,IT,Mid,Cluj-Napoca,2023-03-01,172,2,2.0,30,146.0,0.0,Stabil
1096,Andrei P.,IT,Junior,Constanta,2023-03-01,197,14,1.7,17,272.5,0.0,Stabil
1097,Mihai O.,IT,Senior,Iasi,2023-03-01,242,2,3.9,35,269.0,0.0,Stabil
1098,Andrei P.,IT,Senior,Brasov,2023-03-01,189,5,3.6,0,266.5,0.0,Stabil
1099,Mihai O.,IT,Junior,Iasi,2023-03-01,209,7,2.0,23,214.5,0.8,Risc Ridicat
1100,Cristina D.,Marketing,Junior,Iasi,2023-03-01,222,11,3.6,8,293.0,0.0,Stabil
1101,Mihai O.,Vanzari,Junior,Brasov,2023-03-01,231,12,1.6,14,267.5,1.0,Risc Ridicat
1102,Ana S.,Marketing,Mid,Constanta,2023-03-01,231,14,1.5,7,285.5,1.0,Risc Ridicat
1103,Maria I.,Marketing,Senior,Timisoara,2023-03-01,159,12,2.7,32,303.5,0.0,Potential
1104,Ana S.,Vanzari,Junior,Sibiu,2023-03-01,213,6,4.9,32,264.5,0.0,Stabil
1105,Cristina D.,HR,Junior,Cluj-Napoca,2023-03-01,145,1,1.5,38,112.5,0.0,Stabil
1106,George R.,Marketing,Mid,Brasov,2023-03-01,245,2,2.8,16,198.5,1.0,Risc Ridicat
1107,Maria I.,IT,Mid,Sibiu,2023-03-01,155,5,2.9,6,185.5,0.0,Stabil
